-0.010152248	-0.2759203	-0.25882214	0.028979931	0.18941323	-0.4248674	-0.17920668	-0.4290326	-0.1191106	-0.20580405	0.115327395	-0.043866985	-0.11613836	0.39283782	0.0007956055	0.44316673
0.5003244	-0.21026415	-0.48010445	-0.41658202	0.044918712	0.049134735	-0.091291256	-0.59689635	-0.0062782704	-0.40543637	0.22714573	-0.42365056	-0.1557114	0.33975717	-0.008942356	0.43018043
-0.1686327	-0.30766442	0.10844247	0.22658055	-0.07494705	-0.3540398	0.07811402	-0.47280806	-0.1996967	-0.019945236	-0.2574678	0.009651393	0.15800764	0.20420925	-0.27137527	0.46080264
-0.12938929	-0.07806854	-0.036567807	0.14995654	0.18367566	-0.4391818	-0.12926319	-0.24099766	-0.010390954	-0.04019678	0.022275629	0.16562453	0.047266975	0.38830477	-0.08896156	0.34354776
-0.14683394	-0.16752712	-0.009433952	0.15444662	0.11778411	-0.32254145	-0.2856605	-0.2812947	0.27940607	-0.27959782	0.04251761	0.0009996596	-0.25372496	0.31429273	0.083115555	-0.04604966
-0.5341378	-0.26018095	0.43968663	0.5678731	-0.26649377	-0.59408814	0.4304701	-0.07982094	-0.6089311	0.54223084	-0.5256032	0.41695905	0.48834097	-0.07596394	-0.5564317	0.657916
0.24718048	-0.13586897	-0.29404765	-0.21782707	0.27019528	-0.251585	0.017341692	-0.32281202	-0.38080242	-0.14296852	0.05282284	-0.08205176	0.02734747	0.29389736	-0.05983175	0.45475852
0.017244384	-0.21298623	-0.22807369	0.0018305695	0.31072173	-0.25697005	-0.16212896	-0.22554146	-0.16230835	-0.2460889	0.09045469	-0.06545923	-0.15174365	0.4017599	0.18746474	0.25834122
-0.6746551	-0.58539575	0.62136036	0.7222287	0.08600546	-0.6976472	0.21618031	0.325289	-0.41401568	0.39907455	-0.566346	0.3978946	0.053806525	-0.05766494	0.06451271	0.30081737
-0.08112573	-0.13252419	-0.030436387	0.07121689	0.064072	-0.31619218	0.10259895	-0.29371893	-0.27624092	0.0534527	-0.13310009	0.06992824	0.21922392	0.32578397	-0.20718926	0.56849986
0.23837377	0.1440905	-0.43473127	-0.26938006	0.56738526	-0.29089895	-0.11625515	-0.07335915	-0.4372229	-0.039866783	0.29805514	0.11087992	0.074081905	0.45555562	-0.057897534	0.4015811
-0.34552243	-0.5640641	0.042891085	0.21927556	0.5556731	-0.46001667	-0.3421295	0.22377333	-0.19538574	-0.25669405	-0.13726571	-0.07129001	-0.6235572	0.15666492	0.6817083	-0.08855612
-0.43207267	-0.30370915	0.25321808	0.36171937	0.28406367	-0.3863876	-0.3616742	0.112162806	0.3914195	-0.13712648	0.053937368	0.19106947	-0.466705	0.17900375	0.40203464	-0.3329786
0.2229167	-0.2565503	-0.24359259	-0.22302221	-0.052311826	0.009452521	0.096772015	-0.49662265	-0.17248204	-0.21827242	-0.008138787	-0.3704721	-0.0001895214	0.12978882	-0.03803984	0.36447233
0.40792438	0.052786186	-0.24536873	-0.36410654	-0.28253517	0.21162172	-0.28467283	-0.6552013	0.571452	-0.36215502	0.41542536	-0.33905566	-0.14921378	0.23135526	-0.020961022	-0.26581565
0.2942366	-0.4911657	-0.29392093	-0.3232452	-0.09963054	0.20946768	-0.15157738	-0.51339436	0.043894876	-0.42678356	0.07440498	-0.5266058	-0.32033083	0.05760924	0.34603953	-0.03636149
0.12001679	-0.51575655	-0.093855545	-0.15849102	-0.20994264	0.13690369	-0.17939459	-0.4620304	0.25186476	-0.44407958	0.0068750167	-0.5346132	-0.47068748	-0.09766898	0.37526184	-0.27060547
0.14090304	-0.052373	-0.10459313	-0.066695765	-0.25269696	-0.022365203	0.028655302	-0.54705226	0.14199284	-0.09269556	0.10441622	-0.16348301	0.12004357	0.15766351	-0.21080486	0.26265705
-0.15973732	0.3839731	0.2607522	0.3512451	-0.6348732	-0.48107955	0.6085765	-0.85975623	-0.51950353	0.7611414	-0.31607646	0.54805815	1.0217838	0.12871946	-1.0245506	0.88669246
-0.21691045	0.41551554	-0.19891857	0.012168101	0.61683136	-0.5044684	-0.31851274	0.23341922	0.17861517	0.022697477	0.37201008	0.45355958	-0.11680996	0.57607263	0.17964678	0.042783447
-0.20925507	0.28364253	-0.207332	0.073483765	0.52940494	-0.55069035	-0.26780418	0.1290456	0.033245422	0.04028506	0.32190642	0.40405467	-0.023018887	0.5017083	-0.0005821876	0.2681572
-0.20501602	-0.51973975	0.18931624	0.23578213	-0.17792486	-0.13185409	0.37527376	-0.25955832	-0.54436755	-0.025863571	-0.54807866	-0.19220977	0.09580538	-0.12406008	0.014992096	0.38419682
-0.04388863	-0.5488451	-0.038815886	-0.027256656	-0.021361407	-0.0025190744	0.0424442	-0.1379534	-0.3378144	-0.29138362	-0.32360172	-0.27887666	-0.3322041	-0.08315014	0.6092935	0.061974585
0.26692057	-0.08930713	-0.22460741	-0.13294898	-0.1558583	-0.085185036	0.35285795	-0.5907598	-0.4521104	0.027141934	-0.023752151	-0.06339819	0.41081598	0.2868892	-0.4572167	0.70269036
0.011428718	-0.23681146	0.013485532	0.15706964	-0.42049828	-0.029103046	0.18529402	-0.58345044	-0.0984146	-0.041356035	-0.16245402	-0.21841614	0.27259582	0.058188282	-0.48388174	0.38923055
-0.45366427	-0.31622162	0.26653704	0.37428334	0.42966986	-0.58412427	-0.18090531	0.37816638	-0.1982148	0.020257417	-0.24063954	0.29969677	-0.35524768	0.19392122	0.43716013	0.060860872
-0.37721208	-0.21385919	0.20288618	0.32354686	0.08027154	-0.44193175	-0.06926354	0.011156964	0.07151994	0.030435465	-0.10001767	0.144208	-0.11007659	0.024862863	0.11450295	-0.05929894
0.41674623	-1.0435057	-0.16587052	-0.4090475	-0.8286981	0.58591306	0.5151015	-0.6842329	-0.81712663	-0.79586345	-1.0342262	-0.89230794	-0.87327653	-0.8328809	1.0642139	-0.23097019
0.22652231	0.07297569	-0.29133818	-0.15537302	0.051838547	-0.092078306	-0.28869697	-0.48149544	0.24811567	-0.28087354	0.2407453	-0.03219044	0.021110412	0.41993502	-0.17441408	0.1410474
0.2165189	-0.039090406	-0.186282	-0.11389155	-0.076068394	-0.024260983	-0.048957746	-0.5047996	0.00949275	-0.11114602	0.15978163	-0.09371653	0.10354369	0.3307759	-0.27850062	0.24586989
-0.37192008	-0.37593803	0.14418422	0.33782184	0.36228067	-0.46922264	-0.33531365	0.16408771	0.31360182	-0.20977916	0.04495059	0.13428102	-0.41261578	0.16754448	0.42666164	-0.34692714
0.021138407	-0.89572155	-0.0299967	-0.06505947	0.01043101	0.22215356	-0.109239064	-0.08041504	-0.4424044	-0.4562979	-0.79731613	-0.5485245	-0.7706681	-0.5007705	0.87145543	-0.4176412
-0.37493697	0.535305	0.00023998278	0.114228375	1.0024424	-0.49636343	-0.597285	0.45106906	0.31979528	-0.008956947	0.4066463	0.35042644	-0.6230857	0.7501969	0.764339	-0.5231098
-0.31531236	-0.35144353	0.15596448	0.23543772	0.31445706	-0.40242186	-0.22169338	0.10943565	0.21955763	-0.10564718	-0.025688402	0.036871	-0.3329644	0.07681492	0.3612446	-0.24775812
0.39387482	0.42198136	-0.56296	-0.48017183	0.63071513	0.027988352	-0.5971619	-0.24047016	0.5759461	-0.50569195	0.6055267	-0.120808594	-0.5061533	0.53026104	0.4097236	-0.30645028
-0.48768088	0.03655145	0.19302793	0.41594818	0.54308236	-0.56441015	-0.098219015	0.3631191	-0.24160142	0.25053796	-0.040643897	0.49998555	0.050585303	0.37176618	0.11904101	0.27419108
-0.012055776	-0.13070591	-0.03537218	0.058226775	0.05200349	-0.15961416	0.26702303	-0.1787462	-0.4077758	0.11377011	-0.12346011	0.03892588	0.2162129	0.19585352	-0.21549855	0.44468465
-0.71181643	-0.566416	0.665574	0.6786165	-0.7508696	-0.75718194	0.6507181	-0.85649043	-0.7177863	0.76199853	-0.62003213	-0.090650186	0.88723546	-0.5597489	-0.89207405	0.9004248
0.3414547	0.15772057	-0.44898042	-0.42420757	0.26174033	-0.056053717	-0.232341	-0.32463917	0.13475664	-0.23977289	0.38886362	-0.030321931	0.01278189	0.46198902	-0.1280062	0.21002571
-0.2679665	-0.477909	0.20079273	0.23764783	0.024480348	-0.21278897	-0.0038882222	-0.084574886	-0.103135146	-0.10747489	-0.25950027	-0.16980214	-0.26625144	-0.09995649	0.2471406	0.054676775
0.25899178	0.09801768	-0.40988034	-0.30111888	0.32199684	-0.11978114	-0.0769993	-0.31616634	-0.18277843	-0.11943252	0.21064016	0.032132663	0.02580171	0.32921103	-0.10994571	0.3562398
-9.3740004e-05	0.104808845	-0.27249667	-0.11748766	0.18974656	-0.2407209	-0.33720592	-0.2068049	0.27244642	-0.25897163	0.16596209	0.042782553	-0.16525269	0.2957263	0.075319484	0.02473238
-0.16768958	-0.8565157	0.33023816	0.3025777	-0.590701	0.10165845	0.29175195	-0.4468035	-0.3281582	-0.29648298	-0.7088532	-0.5544746	-0.22870712	-0.6392734	0.23971999	-0.02307728
0.07613223	0.2024281	-0.24646561	-0.13306141	0.26776946	-0.19769047	-0.40731013	-0.15786092	0.46684858	-0.24275093	0.40981036	0.09505073	-0.28240284	0.5346767	0.116145894	-0.1247761
-0.1030045	-0.5126146	0.011570169	0.009971773	-0.067910835	0.00858066	-0.19475125	-0.27555174	0.31849724	-0.4208094	-0.090016	-0.43418375	-0.5199721	-0.13652413	0.46185082	-0.2839318
-0.26433954	-0.67473257	0.26267153	0.28877074	-0.11353927	-0.092082046	0.30351642	-0.21395832	-0.51060003	-0.20698719	-0.5375471	-0.40848553	-0.20684719	-0.28518727	0.4065774	0.18844026
0.2764589	-0.37170997	-0.15676409	-0.20883372	-0.4128164	0.3170984	-0.11493474	-0.74938214	0.34491324	-0.50877905	-0.05682247	-0.55207187	-0.2508885	-0.08926992	0.07660851	-0.1520368
-0.30902067	-0.100501455	0.037995044	0.17275171	0.36059195	-0.43643913	-0.43273762	0.07806124	0.25607175	-0.16737726	0.11541204	0.18987142	-0.42704546	0.24415617	0.37105447	-0.16592023
-0.0072235563	0.5335352	-0.4248823	-0.0748501	0.7418663	-0.4990706	-0.03460611	0.40998304	-0.49319303	0.37118825	0.54530936	0.60761917	0.3823718	0.6782226	-0.33419922	0.570511
-0.24486984	0.35712153	-0.09167039	0.19003716	0.68710357	-0.69984573	-0.05416397	0.32856467	-0.3680777	0.40131068	0.1451464	0.59063506	0.20663358	0.46700495	-0.03992185	0.4522697
-0.050120134	0.7097025	-0.60563046	-0.13637115	1.1410819	-0.800098	-0.09138616	0.7225588	-0.5749027	0.59776354	0.7062923	0.8887269	0.43466356	0.90431166	-0.35613284	0.5314636
-0.0038752933	0.16820118	-0.13925621	0.1307844	0.08217487	-0.2685659	0.26884732	-0.21077837	-0.3877047	0.21032064	-0.059367284	0.25860363	0.4118776	0.39793426	-0.45206684	0.53749186
-0.4775554	-0.064079314	0.37346837	0.5460833	0.30796075	-0.5894499	0.07809235	0.35523024	-0.42252016	0.42172214	-0.27634257	0.4711859	0.14003706	0.24478729	-0.053489335	0.3586624
-0.7364801	-0.7118356	0.767105	0.7268955	-0.77983063	-0.7134356	0.59596866	-0.6182838	-0.6639049	0.6837088	-0.76502705	0.066859305	0.7286336	-0.6117005	-0.6498182	0.7278751
-0.36463037	-0.74944735	0.349965	0.39325142	-0.32020232	-0.15957722	0.07966081	-0.26457438	-0.13722306	-0.16387692	-0.50796896	-0.32578918	-0.23422922	-0.41180715	0.17785075	-0.012113674
0.1114207	0.21790537	-0.25463977	-0.16668133	0.3590363	-0.18814008	-0.34403515	-0.10023197	0.29355362	-0.19738248	0.41608518	0.04775793	-0.2161427	0.4937897	0.2113104	-0.103228696
-0.902656	-0.7646154	0.88486135	0.79194885	-0.87319005	-0.74873257	0.7751575	-0.8282751	-0.84075457	0.7953893	-0.86830884	-0.18008074	0.8372516	-0.79473394	-0.83139306	0.8978907
0.1509984	0.23393105	-0.20124063	-0.16075946	0.25660717	-0.120301805	-0.33170965	-0.16259387	0.33437735	-0.18300201	0.35378993	-0.06597926	-0.27125585	0.38524485	0.15212192	-0.21203157
-0.042537875	-0.16459538	-0.046360966	0.05686545	-0.20792533	-0.067794934	-0.07293521	-0.36744377	0.24131535	-0.22171058	0.012306006	-0.19846085	-0.103816636	0.115488976	-0.047897678	-0.1379037
-0.22704843	0.20628248	-0.03412109	0.17283663	0.32557014	-0.46082708	-0.027447345	0.13103811	-0.050825343	0.1716995	0.08568728	0.33610946	0.09275948	0.39213455	-0.07191343	0.2632193
-0.31501374	-0.5696217	0.44078964	0.3566625	-0.47072238	-0.04954379	0.2827956	-0.30848372	-0.19533375	-0.011440372	-0.46253452	-0.31414777	0.08512173	-0.3825574	-0.07646671	0.07765976
0.37611395	0.06355124	-0.6504293	-0.47983208	0.43740633	0.0056147436	-0.07701911	-0.17744587	-0.40128392	-0.13995335	0.26944286	-0.017936563	-0.046390016	0.38749632	0.07063628	0.30453303
